Subject,Sentence,Label
sociology," 5652 . Those that were in a state of subordination faced significant obstacles to mobilization .","0"
sociology," Core nations are dominant capitalist countries , highly industrialized , technological , and urbanized .","1"
sociology," For example , Wallerstein contends that the United States is an economic powerhouse that can support or deny support to important economic legislation with far - reaching implications , thus exerting control over every aspect of the global economy and exploiting both semi - peripheral and peripheral nations .","0"
sociology," 5655 . The OECD ( Organization for Economic and Cooperative Development ) countries make up a group of thirty - four nations whose governments work together to promote economic growth and sustainability .","0"
sociology," According to the World Bank ( 2014b ) , in 2013 , the average gross national income ( GNI ) per capita , or the mean income of the people in a nation , found by dividing total GNI by the total population , of a high - income nation belonging to the OECD was $ 43,903 per capita and the total population was over one billion ( 1.045 billion ) ; on average , 81 percent of the population in these nations was urban .","0"
sociology," Some of these countries include the United States , Germany , Canada , and the United Kingdom ( World Bank 2014b ) .","0"
sociology," High - income countries face two major issues : capital flight and deindustrialization .","0"
sociology," 5658 . Perhaps the most pressing issue for middle - income nations is the problem of debt accumulation .","0"
sociology," As the name suggests , debt accumulation is the buildup of external debt , wherein countries borrow money from other nations to fund their expansion or growth goals .","1"
sociology," As the uncertainties of the global economy make repaying these debts , or even paying the interest on them , more challenging , nations can find themselves in trouble .","0"
sociology," 5661 . Subjective poverty describes poverty that is composed of many dimensions ; it is subjectively present when your actual income does not meet your expectations and perceptions .","1"
sociology," With the concept of subjective poverty , the poor themselves have a greater say in recognizing when it is present .","0"
sociology," 5664 . Child slavery , which may include child prostitution , is a form of chattel slavery .","0"
sociology," In debt bondage , or bonded labor , the poor pledge themselves as servants in exchange for the cost of basic necessities like transportation , room , and board .","1"
sociology," In this scenario , people are paid less than they are charged for room and board .","0"
sociology," 5667 . According to Zimmerman , Martin attacked him , and in the ensuing scuffle Martin was shot and killed ( CNN Library 2014 ) .","0"
sociology," A public outcry followed Martin ’s death .","0"
sociology," There were allegations of racial profiling — the use by law enforcement of race alone to determine whether to stop and detain someone — a national discussion about “ Stand Your Ground Laws , ” and a failed lawsuit in which Zimmerman accused NBC of airing an edited version of the 911 call that made him appear racist .","1"
sociology," Zimmerman was not arrested until April 11 , when he was charged with second - degree murder by special prosecutor Angela Corey .","0"
sociology," 5670 . Sociologist Louis Wirth ( 1945 ) defined a minority group as “ any group of people who , because of their physical or cultural characteristics , are singled out from the others in the society in which they live for differential and unequal treatment , and who therefore regard themselves as objects of collective discrimination . ”","1"
sociology," The term minority connotes discrimination , and in its sociological use , the term subordinate group can be used interchangeably with the term minority , while the term dominant group is often substituted for the group that ’s in the majority .","0"
sociology," These definitions correlate to the concept that the dominant group is that which holds the most power in a given society , while subordinate groups are those who lack power compared to the dominant group .","1"
sociology," 5673 . Prejudice refers to the beliefs , thoughts , feelings , and attitudes someone holds about a group .","1"
sociology," A prejudice is not based on experience ; instead , it is a prejudgment , originating outside actual experience .","0"
sociology," 5676 . For example , the disproportionate number of black men arrested , charged , and convicted of crimes may reflect racial profiling , a form of institutional racism .","0"
sociology," Colorism is another kind of prejudice , in which someone believes one type of skin tone is superior or inferior to another within a racial group .","1"
sociology," Studies suggest that darker skinned African Americans experience more discrimination than lighter skinned African Americans ( Herring , Keith , and Horton 2004 ; Klonoff and Landrine 2000 ) .","0"
sociology," 5679 . Institutional discrimination can also include the promotion of a group 's status , such in the case of white privilege , which is the benefits people receive simply by being part of the dominant group .","1"
sociology," While most white people are willing to admit that nonwhite people live with a set of disadvantages due to the color of their skin , very few are willing to acknowledge the benefits they receive .","0"
sociology," Racial Tensions in the United States The death of Michael Brown in Ferguson , MO on August 9 , 2014 illustrates racial tensions in the United States as well as the overlap between prejudice , discrimination , and institutional racism .","0"
sociology," On that day , Brown , a young unarmed black man , was killed by a white police officer named Darren Wilson .","0"
sociology," 5682 . For example , Vivien Thomas ( 1910–1985 ) , the black surgical technician who helped develop the groundbreaking surgical technique that saves the lives of “ blue babies ” was classified as a janitor for many years , and paid as such , despite the fact that he was conducting complicated surgical experiments .","0"
sociology," The years since the Civil War have showed a pattern of attempted disenfranchisement , with gerrymandering and voter suppression efforts aimed at predominantly minority neighborhoods .","0"
sociology," Feminist sociologist Patricia Hill Collins ( 1990 ) developed intersection theory , which suggests we can not separate the effects of race , class , gender , sexual orientation , and other attributes .","1"
sociology," When we examine race and how it can bring us both advantages and disadvantages , it is important to acknowledge that the way we experience race is shaped , for example , by our gender and class .","0"
sociology," 5685 . Expulsion refers to a subordinate group being forced , by a dominant group , to leave a certain area or country .","1"
sociology," As seen in the examples of the Trail of Tears and the Holocaust , expulsion can be a factor in genocide .","0"
sociology," 5688 . Assimilation describes the process by which a minority individual or group gives up its own identity by taking on the characteristics of the dominant culture .","1"
sociology," In the United States , which has a history of welcoming and absorbing immigrants from different lands , assimilation has been a function of immigration .","0"
sociology," 5691 . However , sociologists and most other social scientists view them as conceptually distinct .","0"
sociology," Sex refers to physical or physiological differences between males and females , including both primary sex characteristics ( the reproductive system ) and secondary characteristics such as height and muscularity . Gender refers to behaviors , personal traits , and social positions that society attributes to being female or male .","1"
sociology," A person ’s sex , as determined by his or her biology , does not always correspond with his or her gender .","0"
sociology," 5694 . Heterosexuals and homosexuals may also be referred to informally as “ straight ” and “ gay , ” respectively .","0"
sociology," The United States is a heteronormative society , meaning it assumes sexual orientation is biologically determined and unambiguous .","1"
sociology," Consider that homosexuals are often asked , “ When did you know you were gay ? ” but heterosexuals are rarely asked , “ When did you know that you were straight ? ” ( Ryle 2011 ) .","0"
sociology," 5697 . In this socialization process , children are introduced to certain roles that are typically linked to their biological sex .","0"
sociology," The term gender role refers to society ’s concept of how men and women are expected to look and how they should behave .","1"
sociology," These roles are based on norms , or standards , created by society .","0"
sociology," 5700 . However , it is estimated that two to five percent of the U.S. population is transgender ( Transgender Law and Policy Institute 2007 ) .","0"
sociology," Transgender individuals who attempt to alter their bodies through medical interventions such as surgery and hormonal therapy — so that their physical being is better aligned with gender identity — are called transsexuals .","1"
sociology," They may also be known as male - to - female ( MTF ) or female - to - male ( FTM ) .","0"
sociology," 5703 . Furthermore , the word gay ( as it refers to a homosexual ) , carried a somewhat negative and unfavorable meaning fifty years ago , but it has since gained more neutral and even positive connotations .","1"
sociology," When people perform tasks or possess characteristics based on the gender role assigned to them , they are said to be doing gender .","1"
sociology," This notion is based on the work of West and Zimmerman ( 1987 ) .","0"
sociology," 5706 . Sexual Attitudes and PracticesIn the area of sexuality , sociologists focus their attention on sexual attitudes and practices , not on physiology or anatomy .","0"
sociology," Sexuality is viewed as a person ’s capacity for sexual feelings .","1"
sociology," Studying sexual attitudes and practices is a particularly interesting field of sociology because sexual behavior is a cultural universal .","0"
sociology," 5709 . The Gerontology Research Group ( 2014 ) estimates there are between 300 and 450 people worldwide who are at least 110 years of age .","0"
sociology," Centenarians are people living to be 100 years old , and they are approximately 1,000 times more common than supercentenarians .","1"
sociology," In 2010 , there were about 80,000 centenarians in the United States alone .","0"
sociology," 5712 . This median age has been increasing , which indicates the population as a whole is growing older .","0"
sociology," A cohort is a group of people who share a statistical or demographic trait .","1"
sociology," People belonging to the same age cohort were born in the same time frame .","0"
sociology," 5715 . From 1950 to approximately 2010 , the global population of individuals age sixty - five and older increased by a range of 5 – 7 percent ( Lee 2009 ) .","0"
sociology," This percentage is expected to increase and will have a huge impact on the dependency ratio : the number of nonproductive citizens ( young , disabled , or elderly ) to productive working citizens ( Bartram and Roe 2005 ) .","1"
sociology," One country that will soon face a serious aging crisis is China , which is on the cusp of an “ aging boom ” — a period when its elderly population will dramatically increase .","1"
sociology," 5718 . Dr. Ignatz Nascher and the Birth of Geriatrics","0"
sociology," In the early 1900s , a New York physician named Dr. Ignatz Nascher coined the term geriatrics , a medical specialty that focuses on the elderly .","1"
sociology," He created the word by combining two Greek words : geron ( old man ) and iatrikos ( medical treatment ) .","0"
sociology," 5721 . It broke new ground and opened the doors for sociologists , social workers , health practitioners , and therapists to study death and help those who were facing death .","0"
sociology," Kübler - Ross ’s work is generally considered a major contribution to thanatology : the systematic study of death and dying .","1"
sociology," 5724 . The loss of independence is one potential part of the process , as are diminished physical ability and age discrimination .","0"
sociology," The term senescence refers to the aging process , including biological , emotional , intellectual , social , and spiritual changes .","1"
sociology," This section discusses some of the challenges we encounter during this process .","0"
sociology," 5727 . This makes the care - providing situation more complex .","0"
sociology," Elder abuse occurs when a caretaker intentionally deprives an older person of care or harms the person in his or her charge .","1"
sociology," Caregivers may be family members , relatives , friends , health professionals , or employees of senior housing or nursing care .","0"
sociology," 5730 . According to continuity theory , the elderly make specific choices to maintain consistency in internal ( personality structure , beliefs ) and external structures ( relationships ) , remaining active and involved throughout their elder years .","1"
sociology," This is an attempt to maintain social equilibrium and stability by making future decisions on the basis of already developed social roles ( Atchley 1971 ; Atchley 1989 ) .","0"
sociology," 5733 . Finally , exchange theory ( Dowd 1975 ) , a rational choice approach , suggests we experience an increased dependence as we age and must increasingly submit to the will of others because we have fewer ways of compelling others to submit to us .","1"
sociology," Indeed , inasmuch as relationships are based on mutual exchanges , as the elderly become less able to exchange resources , they will see their social circles diminish .","0"
sociology," 5751 . In many cultures , newly married couples move in with , or near to , family members .","0"
sociology," In a patrilocal residence system it is customary for the wife to live with ( or near ) her husband ’s blood relatives ( or family or orientation ) .","1"
sociology," Patrilocal systems can be traced back thousands of years .","0"
sociology," 5757 . It is often characterized as violence between household or family members , specifically spouses .","1"
sociology," To include unmarried , cohabitating , and same - sex couples , family sociologists have created the term intimate partner violence ( IPV ) .","0"
sociology," Women are the primary victims of intimate partner violence .","0"
sociology," 5760 . These universals , and the differences in the way societies and individuals experience religion , provide rich material for sociological study .","0"
sociology," In studying religion , sociologists distinguish between what they term the experience , beliefs , and rituals of a religion .","0"
sociology," Religious experience refers to the conviction or sensation that we are connected to “ the divine . ”","1"
sociology," This type of communion might be experienced when people are pray or meditate .","0"
sociology," Religious beliefs are specific ideas members of a particular faith hold to be true , such as that Jesus Christ was the son of God , or that reincarnation exists .","1"
sociology," 5763 . For example , Christianity began as a cult , transformed into a sect , and today exists as an ecclesia .","0"
sociology," Cults , like sects , are new religious groups .","0"
sociology," In the United States today this term often carries pejorative connotations .","0"
sociology," 5769 . For instance , the Christian notion of the Holy Trinity ( God , Jesus , Holy Spirit ) defies the definition of monotheism , which is a religion based on belief in a single deity , to some scholars .","1"
sociology," Similarly , many Westerners view the multiple manifestations of Hinduism ’s godhead as polytheistic , which is a religion based on belief in multiple deities , , while Hindus might describe those manifestations are a monotheistic parallel to the Christian Trinity .","1"
sociology," Some Japanese practice Shinto , which follows animism , which is a religion that believes in the divinity of nonhuman beings , like animals , plants , and objects of the natural world , while people who practice totemism believe in a divine connection between humans and other natural beings .","1"
sociology," 5772 . Liberation theology began as a movement within the Roman Catholic Church in the 1950s and 1960s in Latin America , and it combines Christian principles with political activism .","1"
sociology," It uses the church to promote social change via the political arena , and it is most often seen in attempts to reduce or eliminate social injustice , discrimination , and poverty .","0"
sociology," 5775 . Formal education describes the learning of academic facts and concepts through a formal curriculum .","1"
sociology," Arising from the tutelage of ancient Greek thinkers , centuries of scholars have examined topics through formalized methods of learning .","0"
sociology," 5778 . Another global concern in education is universal access .","0"
sociology," This term refers to people ’s equal ability to participate in an education system .","1"
sociology," 5781 . Such a situation leads to social class reproduction , extensively studied by French sociologist Pierre Bourdieu .","0"
sociology," He researched how cultural capital , or cultural knowledge that serves ( metaphorically ) as currency that helps us navigate a culture , alters the experiences and opportunities available to French students from different social classes .","1"
sociology," Members of the upper and middle classes have more cultural capital than do families of lower - class status .","0"
sociology," 5787 . In 2001 , the Bush administration passed the No Child Left Behind Act , which requires states to test students in designated grades .","1"
sociology," The results of those tests determine eligibility to receive federal funding .","0"
sociology," 5790 . According to Weber , the power of traditional authority is accepted because that has traditionally been the case ; its legitimacy exists because it has been accepted for a long time .","0"
sociology," Britain ’s Queen Elizabeth , for instance , occupies a position that she inherited based on the traditional rules of succession for the monarchy .","0"
sociology," 5793 . According to Weber , power made legitimate by laws , written rules , and regulations is termed rational - legal authority .","1"
sociology," In this type of authority , power is vested in a particular rationale , system , or ideology and not necessarily in the person who implements the specifics of that doctrine .","0"
sociology," 5796 . As mentioned above , the monarchies of most modern nations are ceremonial remnants of tradition , and individuals who hold titles in such sovereignties are often aristocratic figureheads .","0"
sociology," A few nations today , however , are run by governments wherein a monarch has absolute or unmitigated power .","1"
sociology," Such nations are called absolute monarchies .","0"
sociology," Although governments and regimes are constantly changing across the global landscape , it is generally safe to say that most modern absolute monarchies are concentrated in the Middle East and Africa .","0"
sociology," 5799 . Power in a dictatorship is held by a single person ( or a very small group ) that wields complete and absolute authority over a government and population .","0"
sociology," Like some absolute monarchies , dictatorships may be corrupt and seek to limit or even eradicate the liberties of the general population .","1"
sociology," 5802 . Thus , the United States is a constitution - based federal republic in which citizens elect representatives to make policy decisions on their behalf .","1"
sociology," The term representative democracy , which is virtually synonymous with republic , can also be used to describe a government in which citizens elect representatives to promote policies that favor their interests .","1"
sociology," In the United States , representatives are elected at local and state levels , and the votes of the Electoral College determine who will hold the office of president .","0"
sociology," 5805 . Marx believed that conflict between groups struggling to either attain wealth and power or keep the wealth and power they had was inevitable in a capitalist society , and conflict was the only way for the underprivileged to eventually gain some measure of equality .","0"
sociology," C .","0"
sociology," Wright Mills ( 1956 ) elaborated on some of Marx ’s concepts , coining the phrase power elite to describe what he saw as the small group of powerful people who control much of a society .","1"
sociology," Mills believed the power elite use government to develop social policies that allow them to keep their wealth .","0"
sociology," 5300 . Flash mobs are examples of collective behavior , noninstitutionalized activity in which several or many people voluntarily engage .","1"
sociology," Other examples are a group of commuters traveling home from work and a population of teens adopting a favorite singer ’s hairstyle .","0"
sociology," 5303 . Casual crowds consist of people who are in the same place at the same time but who are n’t really interacting , such as people standing in line at the post office .","1"
sociology," Conventional crowds are those who come together for a scheduled event that occurs regularly , like a religious service .","1"
sociology," Expressive crowds are people who join together to express emotion , often at funerals , weddings , or the like .","1"
sociology," 5306 . The final type , acting crowds , focuses on a specific goal or action , such as a protest movement or riot . In addition to the different types of crowds , collective groups can also be identified in two other ways .","1"
sociology," A mass is a relatively large number of people with a common interest , though they may not be in close proximity ( Lofland 1993 ) , such as players of the popular Facebook game Farmville .","1"
sociology," A public , on the other hand , is an unorganized , relatively diffused group of people who share ideas , such as the Libertarian political party .","1"
sociology," 5309 . Neil Smelser ’s ( 1962 ) meticulous categorization of crowd behavior , called value - added theory , is a perspective within the functionalist tradition based on the idea that several conditions must be in place for collective behavior to occur .","1"
sociology," Each condition adds to the likelihood that collective behavior will occur .","0"
sociology," 5312 . Social organizations worldwide take stands on such general areas of concern as poverty , sex trafficking , and the use of genetically modified organisms ( GMOs ) in food .","0"
sociology," Nongovernmental organizations ( NGOs ) are sometimes formed to support such movements , such as the International Federation of Organic Agriculture Movement ( FOAM ) .","0"
sociology," Global efforts to reduce poverty are represented by the Oxford Committee for Famine Relief ( OXFAM ) , among others .","0"
sociology," 5315 . is a revolutionary movement .","0"
sociology," Religious / Redemptive movements are “ meaning seeking , ” and their goal is to provoke inner change or spiritual growth in individuals .","1"
sociology," Organizations pushing these movements include Heaven ’s Gate or the Branch Davidians .","0"
sociology," 5318 . Resource Mobilization","0"
sociology," McCarthy and Zald ( 1977 ) conceptualize resource mobilization theory as a way to explain movement success in terms of the ability to acquire resources and mobilize individuals .","1"
sociology," Resources are primarily time and money , and the more of both , the greater the power of organized movements .","0"
sociology," 5321 . Successful social movements use three kinds of frames ( Snow and Benford 1988 ) to further their goals .","0"
sociology," The first type , diagnostic framing , states the problem in a clear , easily understood way .","1"
sociology," When applying diagnostic frames , there are no shades of gray : instead , there is the belief that what “ they ” do is wrong and this is how “ we ” will fix it .","0"
sociology," 5324 . In the gay marriage movement , a call to action might encourage you to vote “ no ” on Proposition 8 in California ( a move to limit marriage to male - female couples ) , or conversely , to contact your local congressperson to express your viewpoint that marriage should be restricted to male - female couples .","0"
sociology," With so many similar diagnostic frames , some groups find it best to join together to maximize their impact .","0"
sociology," When social movements link their goals to the goals of other social movements and merge into a single group , a frame alignment process ( Snow et al .","0"
sociology," 1986 ) occurs — an ongoing and intentional means of recruiting participants to the movement .","1"
sociology," 5327 . How has this technology affected social change in our society and others ?","0"
sociology," One very positive way is crowdsourcing . Thanks to the web , digital crowdsourcing is the process of obtaining needed services , ideas , or content by soliciting contributions from a large group of people , and especially from an online community rather than from traditional employees or suppliers .","1"
sociology," Web - based companies such as Kickstarter have been created precisely for the purposes of raising large amounts of money in a short period of time , notably by sidestepping the traditional financing process .","0"
sociology," 5330 . Sociology is the study of groups and group interactions , societies and social interactions , from small and personal groups to very large groups .","1"
sociology," A group of people who live in a defined geographic area , who interact with one another , and who share a common culture is what sociologists call a society .","1"
sociology," Sociologists study all aspects and levels of society .","0"
sociology," 5336 . It is impossible to study one without the other .","0"
sociology," German sociologist Norbert Elias called the process of simultaneously analyzing the behavior of individuals and the society that shapes that behavior figuration .","1"
sociology," An application that makes this concept understandable is the practice of religion .","0"
sociology," 5339 . This even applied to the researchers themselves , who , they believed , should be aware of how their own cultural biases could influence their research .","0"
sociology," To deal with this problem , Weber and Dilthey introduced the concept of verstehen , a German word that means to understand in a deep way .","1"
sociology," In seeking verstehen , outside observers of a social world — an entire culture or a small setting — attempt to understand it from an insider ’s point of view .","0"
sociology," In his book The Nature of Social Action ( 1922 ) , Weber described sociology as striving to "" interpret the meaning of social action and thereby give a causal explanation of the way in which action proceeds and the effects it produces . ""","0"
sociology," 5342 . Researchers analyze data using statistical techniques to see if they can uncover patterns of human behavior .","0"
sociology," Qualitative sociology seeks to understand human behavior by learning about it through in - depth interviews , focus groups , and analysis of content sources ( like books , magazines , journals , and popular media ) .","1"
sociology," 5345 . Macro - level theories relate to large - scale issues and large groups of people , while micro - level theories look at very specific relationships between individuals or small groups .","1"
sociology," Grand theories attempt to explain large - scale relationships and answer fundamental questions such as why societies form and why they change .","1"
sociology," Sociological theory is constantly evolving and should never be considered complete .","0"
sociology," 5348 . Functionalism grew out of the writings of English philosopher and biologist , Hebert Spencer ( 1820 – 1903 ) , who saw similarities between society and the human body ; he argued that just as the various organs of the body work together to keep the body functioning , the various parts of society work together to keep society functioning ( Spencer 1898 ) .","0"
sociology," The parts of society that Spencer referred to were the social institutions , or patterns of beliefs and behaviors focused on meeting social needs , such as government , education , family , healthcare , religion , and the economy .","1"
sociology," 5351 . Durkheim believed that individuals may make up society , but in order to study society , sociologists have to look beyond individuals to social facts .","0"
sociology," Social facts are the laws , morals , values , religious beliefs , customs , fashions , rituals , and all of the cultural rules that govern social life ( Durkheim 1895 ) .","1"
sociology," Each of these social facts serves one or more functions within a society .","0"
sociology," 5354 . Conflict Theory","0"
sociology," Conflict theory looks at society as a competition for limited resources .","1"
sociology," This perspective is a macro - level approach most identified with the writings of German philosopher and sociologist Karl Marx ( 1818 – 1883 ) , who saw society as being made up of individuals in different social classes who must compete for social , material , and political resources such as food and housing , employment , education , and leisure time .","0"
sociology," 5357 . Constructivism is an extension of symbolic interaction theory which proposes that reality is what humans cognitively construct it to be .","1"
sociology," We develop social constructs based on interactions with others , and those constructs that last over time are those that have meanings which are widely agreed - upon or generally accepted by most within the society .","0"
sociology," 5360 . People commonly try to understand the happenings in their world by finding or creating an explanation for an occurrence .","0"
sociology," Social scientists may develop a hypothesis for the same reason .","0"
sociology," A hypothesis is a testable educated guess about predicted outcomes between two or more variables ; it ’s a possible explanation for specific happenings in the social world and allows for testing to determine whether the explanation holds true in many instances , as well as among various groups or in different places .","1"
sociology," 5363 . Reliability increases the likelihood that what happens to one person will happen to all people in a group .","0"
sociology," Researchers also strive for validity , which refers to how well the study measures what it was designed to measure .","1"
sociology," Returning to the crime rate during a full moon topic , reliability of a study would reflect how well the resulting experience represents the average adult crime rate during a full moon .","0"
sociology," 5366 . A hypothesis is an assumption about how two or more variables are related ; it makes a conjectural statement about the relationship between those variables .","1"
sociology," In sociology , the hypothesis will often predict how one form of human behavior influences another .","0"
sociology," 5369 . While many sociologists rely on the scientific method as a research approach , others operate from an interpretive framework .","0"
sociology," While systematic , this approach does n’t follow the hypothesis - testing model that seeks to find generalizable results .","0"
sociology," 5372 . As a research method , a survey collects data from subjects who respond to a series of questions about behaviors and opinions , often in the form of a questionnaire .","1"
sociology," The survey is one of the most widely used scientific research methods .","0"
sociology," 5375 . The success of a study depends on how well a population is represented by the sample .","0"
sociology," In a random sample , every person in a population has the same chance of being chosen for the study .","1"
sociology," According to the laws of probability , random samples represent the population as a whole .","0"
sociology," 5378 . The researcher will end up with a wide range of responses , some of which may be surprising .","0"
sociology," The benefit of written opinions , though , is the wealth of material that they provide .","0"
sociology," An interview is a one - on - one conversation between the researcher and the subject , and it is a way of conducting surveys on a topic .","1"
sociology," Interviews are similar to the short - answer questions on surveys in that the researcher asks subjects a series of questions .","0"
sociology," 5381 . Later , he was discredited for allegedly fabricating some details of the story and The New Yorker issued an apology .","0"
sociology," However , Rothman ’s entertaining article still offered fascinating descriptions of the inside workings of a “ dot com ” company and exemplified the lengths to which a sociologist will go to uncover material .","0"
sociology," Rothman had conducted a form of study called participant observation , in which researchers join people and participate in a group ’s routine activities for the purpose of observing them within that context .","1"
sociology," This method lets researchers experience a specific aspect of social life .","0"
sociology," 5384 . One way researchers test social theories is by conducting an experiment , meaning they investigate relationships to test a hypothesis — a scientific approach .","1"
sociology," 5387 . A researcher will need to do some legwork to track them down and gain access to records .","0"
sociology," To guide the search through a vast library of materials and avoid wasting time reading unrelated sources , sociologists employ content analysis , applying a systematic approach to record and value information gleaned from secondary data as they relate to the study at hand .","1"
sociology," 5390 . Or if you are having coffee with a good friend , perhaps that question warrants a more detailed response .","0"
sociology," These examples are all aspects of culture , which is shared beliefs , values , and practices , that participants must learn .","1"
sociology," Sociologically , we examine in what situation and context certain behavior is expected , and in which situations perhaps it is not .","0"
sociology," 5393 . ethnocentrism , or evaluating and judging another culture based on how it compares to one ’s own cultural norms .","1"
sociology," Ethnocentrism , as sociologist William Graham Sumner ( 1906 ) described the term , involves a belief or attitude that one ’s own culture is better than all others .","0"
sociology," 5396 . Values are deeply embedded and critical for transmitting and teaching a culture ’s beliefs .","0"
sociology," Beliefs are the tenets or convictions that people hold to be true .","1"
sociology," Individuals in a society have specific beliefs , but they also share collective values .","0"
sociology," 5399 . A boy who helps an elderly woman board a bus may receive a smile and a “ thank you . ” A business manager who raises profit margins may receive a quarterly bonus .","0"
sociology," People sanction certain behaviors by giving their support , approval , or permission , or by instilling formal actions of disapproval and nonsupport .","0"
sociology," Sanctions are a form of social control , a way to encourage conformity to cultural norms .","1"
sociology," 5402 . Formal norms are established , written rules .","1"
sociology," They are behaviors worked out and agreed upon in order to suit and serve the most people .","0"
sociology," 5405 . Writing another person ’s words as if they are one ’s own has a name — plagiarism .","1"
sociology," The consequences for violating this norm are severe and usually result in expulsion .","0"
sociology," Unlike mores , folkways are norms without any moral underpinnings .","1"
sociology," Rather , folkways direct appropriate behavior in the day - to - day practices and expressions of a culture .","0"
sociology," 5408 . In the United States , for example , the number thirteen is associated with bad luck .","0"
sociology," In Japan , however , the number four is considered unlucky , since it is pronounced similarly to the Japanese word for “ death . ”","0"
sociology," The Sapir - Whorf hypothesis is based on the idea that people experience their world through their language , and that they therefore understand their world through the culture embedded in their language .","0"
sociology," The hypothesis , which has also been called linguistic relativity , states that language shapes thought ( Swoyer 2003 ) .","1"
sociology," 5411 . Subculture and Counterculture","0"
sociology," A subculture is just what it sounds like — a smaller cultural group within a larger culture ; people of a subculture are part of the larger culture but also share a specific identity within a smaller group .","1"
sociology," 5420 . Hunter - gatherer societies demonstrate the strongest dependence on the environment of the various types of preindustrial societies .","0"
sociology," As the basic structure of human society until about 10,000–12,000 years ago , these groups were based around kinship or tribes .","0"
sociology," 5429 . His primary concern was that the cultural glue that held society together was failing , and people were becoming more divided .","0"
sociology," In his book The Division of Labor in Society ( 1893 ) , Durkheim argued that as society grew more complex , social order made the transition from mechanical to organic . Preindustrial societies , Durkheim explained , were held together by mechanical solidarity , a type of social order maintained by the collective consciousness of a culture .","0"
sociology," Societies with mechanical solidarity act in a mechanical fashion ; things are done mostly because they have always been done that way .","0"
sociology," 5432 . Additionally , Marx saw conflict in society as the primary means of change .","0"
sociology," Economically , he saw conflict existing between the owners of the means of production — the bourgeoisie — and the laborers , called the proletariat .","1"
sociology," Marx maintained that these conflicts appeared consistently throughout history during times of social revolution .","0"
sociology," 5435 . Another idea that Marx developed is the concept of false consciousness .","0"
sociology," False consciousness is a condition in which the beliefs , ideals , or ideology of a person are not in the person ’s own best interest .","1"
sociology," 5438 . The symbolic interactionism theory , the third of the three most recognized theories of sociology , is based on Weber ’s early ideas that emphasize the viewpoint of the individual and how that individual relates to society .","0"
sociology," For Weber , the culmination of industrialization , rationalization , and the like results in what he referred to as the iron cage , in which the individual is trapped by institutions and bureaucracy .","1"
sociology," This leads to a sense of “ disenchantment of the world , ” a phrase Weber used to describe the final condition of humanity .","1"
sociology," 5441 . Another way of looking at this concept is through W.I .","0"
sociology," Thomas ’s notable Thomas theorem which states , “ If men define situations as real , they are real in their consequences ” ( Thomas and Thomas 1928 ) .","0"
sociology," That is , people ’s behavior can be determined by their subjective construction of reality rather than by objective reality .","0"
sociology," 5444 . Sociologists use the term status to describe the responsibilities and benefits that a person experiences according to their rank and role in society .","1"
sociology," Some statuses are ascribed — those you do not select , such as son , elderly person , or female .","1"
sociology," 5450 . All we can observe is behavior , or role performance .","0"
sociology," Role performance is how a person expresses his or her role .","1"
sociology," Sociologist Erving Goffman presented the idea that a person is like an actor on a stage .","0"
sociology," 5456 . And commuting times and distances have continued to increase as new suburbs developed farther and farther from city centers .","0"
sociology," Simultaneously , this dynamic contributed to an exponential increase in natural resource use , like petroleum , which sequentially increased pollution in the form of carbon emissions .","0"
sociology," As the suburbs became more crowded and lost their charm , those who could afford it turned to the exurbs , communities that exist outside the ring of suburbs and are typically populated by even wealthier families who want more space and have the resources to lengthen their commute .","1"
sociology," Together , the suburbs , exurbs , and metropolitan areas all combine to form a metropolis .","1"
sociology," 5459 . As the Social Policy & Debate feature illustrates , the suburbs also have their share of socio - economic problems .","0"
sociology," In the United States , white flight refers to the migration of economically secure white people from racially mixed urban areas and toward the suburbs .","1"
sociology," This occurred throughout the twentieth century , due to causes as diverse as the legal end of racial segregation established by Brown v. Board of Education to the Mariel boatlift of Cubans fleeing Cuba ’s Mariel port for Miami .","0"
sociology," 5465 . While you might be more familiar with the phrase “ global warming , ” climate change is the term now used to refer to long - term shifts in temperatures due to human activity and , in particular , the release of greenhouse gases into the environment .","1"
sociology," The planet as a whole is warming , but the term climate change acknowledges that the short - term variations in this process can include both higher and lower temperatures , despite the overarching trend toward warmth .","0"
sociology," 5468 . Often , the stories are not newsmakers , but simply an unpleasant part of life for the people who live near toxic sites such as Centralia , Pennsylvania and Hinkley , California .","0"
sociology," In many cases , people in these neighborhoods can be part of a cancer cluster without realizing the cause .","0"
sociology," 5471 . Where will people live ?","0"
sociology," To explore these questions , we turn to demography , or the study of populations .","1"
sociology," Three of the most important components that affect the issues above are fertility , mortality , and migration . The fertility rate of a society is a measure noting the number of children born .","1"
sociology," 5474 . Changing fertility , mortality , and migration rates make up the total population composition , a snapshot of the demographic profile of a population .","1"
sociology," This number can be measured for societies , nations , world regions , or other groups .","0"
sociology," 5477 . Ehrlich 's ideas suggest that the human population is moving rapidly toward complete environmental collapse , as privileged people use up or pollute a number of environmental resources such as water and air .","0"
sociology," He advocated for a goal of zero population growth ( ZPG ) , in which the number of people entering a population through birth or immigration is equal to the number of people leaving it via death or emigration .","1"
sociology," While support for this concept is mixed , it is still considered a possible solution to global overpopulation .","0"
sociology," 5480 . Later , George Herbert Mead ( 1863 – 1931 ) studied the self , a person ’s distinct identity that is developed through social interaction .","1"
